id,name,category,source,notes,evidenceLevel,tensileStrengthMpaMin,tensileStrengthMpaMax,elasticModulusGpaMin,elasticModulusGpaMax,elongationPctMin,elongationPctMax,punctureResistanceN,wvtr,otr,waterSolubility,swellingRatio,degradationDaysMin,degradationDaysMax,enzymaticDegradability,hydrolyticStability,cytotoxicitySafe,hemocompatible,antimicrobial,endotoxinConcern,sterGamma,sterEto,sterSteam,sterUv,sterAutoclave,procFilm,procCasting,procExtrusion,procCoating,procMelt,solventCompatible,costBand,availabilityBand,dataCompleteness
mat-0065,Nanofibrillated Pullulan Type-624,Pullulan & Exopolysaccharides,Corn starch / Potato starch,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",low,8.58,38.52,2.13,5.31,52.5,64.23,15.36,1981.0,328.9,True,10.81,28,236,True,low,True,True,True,Low (<0.1 EU/mg),False,False,False,False,False,True,False,False,True,False,Phosphate Buffered Saline,med,low,0.87
mat-0066,Sulfated Chitosan Type-440,Chitosan & Derivatives,Recombinant yeast production,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",med,37.16,56.99,1.24,4.54,52.27,198.66,6.06,903.6,426.8,True,9.25,29,246,False,med,True,True,False,Low (<0.1 EU/mg),False,False,False,False,False,True,True,True,True,False,Phosphate Buffered Saline,med,med,0.97
mat-0067,Film-Forming Alginate Type-968,Alginate & Salts,Porcine cartilage,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",high,31.92,43.18,1.13,2.29,13.48,82.72,14.13,1205.3,273.1,False,10.18,60,92,False,high,True,True,False,Low (<0.1 EU/mg),True,True,False,True,True,False,False,False,True,True,"Water, Dilute Acetic Acid",med,low,0.93
mat-0068,Nanofibrillated Pullulan Type-694,Pullulan & Exopolysaccharides,Sphingomonas elodea culture,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,22.83,45.43,2.73,5.17,32.53,90.83,2.32,395.7,193.0,True,3.15,25,217,False,med,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,False,False,True,False,True,True,True,False,"Water, Dilute Acetic Acid",high,low,0.99
mat-0069,Crosslinked Chondroitin Type-628,Chondroitin & Glycosaminoglycans,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,18.24,42.43,1.67,4.9,39.64,75.73,23.52,1079.6,334.5,True,8.75,61,274,True,high,True,True,False,Low (<0.1 EU/mg),True,True,False,False,True,False,True,False,False,False,"DMSO, Water",high,med,0.94
mat-0070,Quaternized Starch Type-965,Starch & Modified Starches,Red Seaweed (Rhodophyta),"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",med,37.55,74.32,1.11,3.65,9.66,38.41,5.45,867.6,90.5,True,9.78,60,144,False,med,True,True,False,Standard (<0.5 EU/mg),True,True,False,False,True,True,False,False,True,False,"Water, Dilute Acetic Acid",med,low,0.88
mat-0071,Nanofibrillated Agarose Type-617,Agarose & Agars,Xanthomonas campestris culture,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,32.39,56.09,2.96,5.02,9.55,23.87,27.0,836.4,130.9,False,4.03,65,332,True,high,True,True,False,Ultra-Low (<0.05 EU/mg),True,False,True,False,True,True,False,True,False,False,Ethanol/Water 70:30,low,med,0.98
mat-0072,Injectable Grade Alginate Type-931,Alginate & Salts,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,34.5,70.51,3.03,5.55,28.55,124.81,27.79,2061.8,364.4,False,10.14,83,183,False,high,True,True,False,Standard (<0.5 EU/mg),True,True,False,True,False,True,True,True,True,False,Phosphate Buffered Saline,high,med,0.92
mat-0073,"Biomedical Grade Carrageenan (Kappa, Iota, Lambda) Type-375","Carrageenan (Kappa, Iota, Lambda)",Xanthomonas campestris culture,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,23.08,56.59,3.09,3.64,33.36,82.31,32.87,1017.3,428.1,False,10.98,18,266,False,low,True,True,False,Low (<0.1 EU/mg),False,False,False,False,False,True,False,False,True,True,"Water, Dilute Acetic Acid",high,med,0.85
mat-0074,Methacrylated Hyaluronic Acid Type-567,Hyaluronic Acid & Hyaluronates,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",high,22.11,71.92,3.19,6.74,21.6,154.02,30.87,369.3,168.6,True,7.45,90,188,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,True,False,True,True,True,False,True,"Water, Dilute Acetic Acid",high,med,0.97
mat-0075,Pharma-Grade Agarose Type-235,Agarose & Agars,Red Seaweed (Rhodophyta),"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",low,20.32,58.2,0.45,1.84,53.45,82.65,27.41,1919.9,68.6,True,2.35,79,97,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,True,True,True,True,False,False,False,False,Phosphate Buffered Saline,low,med,0.95
mat-0076,Nanofibrillated Cellulose Type-715,Cellulose & Nanocellulose,Aureobasidium pullulans culture,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",high,16.4,63.76,0.19,3.61,53.17,91.93,21.83,593.3,182.4,True,14.37,37,304,False,low,True,True,True,Low (<0.1 EU/mg),False,False,True,False,False,False,True,False,True,True,"Water, Dilute Acetic Acid",low,med,0.88
mat-0077,Injectable Grade Chitosan Type-507,Chitosan & Derivatives,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",med,33.51,73.03,1.54,3.27,40.23,125.5,6.61,346.5,44.8,True,17.57,26,207,False,high,True,True,False,Low (<0.1 EU/mg),False,False,True,True,True,True,False,True,False,True,Ethanol/Water 70:30,high,high,0.95
mat-0078,High-MW Hyaluronic Acid Type-112,Hyaluronic Acid & Hyaluronates,Sphingomonas elodea culture,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",low,5.45,32.79,1.28,3.45,50.24,96.53,13.96,1912.0,394.3,True,14.16,10,195,False,med,True,True,False,Standard (<0.5 EU/mg),True,False,False,False,True,False,True,False,True,False,"Water, Dilute Acetic Acid",high,high,0.96
mat-0079,Pharma-Grade Cellulose Type-621,Cellulose & Nanocellulose,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",low,39.52,55.52,1.7,3.36,13.25,153.61,30.23,1449.2,412.1,False,4.97,38,265,False,med,True,True,True,Standard (<0.5 EU/mg),True,True,True,True,False,True,False,False,False,False,"Water, Dilute Acetic Acid",high,med,0.85
mat-0080,Carboxymethylated Cellulose Type-677,Cellulose & Nanocellulose,Porcine cartilage,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,29.91,55.79,2.11,4.18,47.49,84.85,31.66,1937.1,117.9,True,16.86,10,143,False,high,True,False,False,Low (<0.1 EU/mg),False,False,True,True,True,False,False,True,True,False,"Water, Dilute Acetic Acid",low,low,0.98
mat-0081,Sulfated Pullulan Type-817,Pullulan & Exopolysaccharides,Citrus peel / Apple pomace,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,34.92,66.05,1.82,4.44,26.69,119.56,3.59,1706.7,67.5,False,5.58,47,262,False,med,True,True,False,Low (<0.1 EU/mg),True,True,True,True,False,False,False,False,True,False,Phosphate Buffered Saline,med,med,0.92
mat-0082,High-MW Alginate Type-261,Alginate & Salts,Porcine cartilage,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,38.06,74.42,0.24,3.62,23.03,45.8,9.82,986.0,235.9,False,5.57,29,58,False,med,True,True,True,Low (<0.1 EU/mg),True,True,True,True,True,True,True,False,False,True,Ethanol/Water 70:30,low,low,1.0
mat-0083,Hydrogel-Grade Cellulose Type-761,Cellulose & Nanocellulose,Red Seaweed (Rhodophyta),"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",high,8.68,51.81,2.85,3.52,56.83,73.92,32.46,1167.9,328.7,False,1.7,61,163,False,low,False,True,False,Low (<0.1 EU/mg),True,True,False,False,False,False,True,True,False,False,Phosphate Buffered Saline,med,low,0.95
mat-0084,Nanofibrillated Biopolymer Blends Type-355,Biopolymer Blends & Composites,Xanthomonas campestris culture,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",high,26.75,32.63,1.4,4.31,31.38,150.78,13.03,1479.3,151.5,False,4.22,47,173,True,med,True,False,False,Standard (<0.5 EU/mg),True,True,True,True,True,False,True,True,False,False,Phosphate Buffered Saline,low,low,0.94
mat-0085,Pharma-Grade Biopolymer Blends Type-814,Biopolymer Blends & Composites,Citrus peel / Apple pomace,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",high,6.13,42.66,3.32,5.66,35.97,72.32,34.6,2221.8,226.6,False,4.15,11,71,True,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,False,True,False,True,True,True,True,True,Ethanol/Water 70:30,low,med,0.96
mat-0086,Sulfated Xanthan Type-700,Xanthan & Gellan Gums,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,17.9,66.81,2.59,4.45,40.16,118.37,12.13,1811.9,257.3,False,4.95,82,185,False,med,True,True,True,Low (<0.1 EU/mg),False,True,True,False,True,True,False,True,False,True,Phosphate Buffered Saline,med,med,0.88
mat-0087,Film-Forming Alginate Type-825,Alginate & Salts,Xanthomonas campestris culture,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,40.47,65.57,1.0,2.15,8.73,54.66,5.12,153.0,179.8,False,17.48,59,325,False,med,True,True,False,Standard (<0.5 EU/mg),True,True,False,True,True,False,True,False,False,True,"Water, Dilute Acetic Acid",med,low,0.98
mat-0088,Pharma-Grade Hyaluronic Acid Type-176,Hyaluronic Acid & Hyaluronates,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",high,44.12,64.33,3.45,7.04,43.75,114.14,23.4,1577.2,201.0,True,2.9,33,144,False,high,True,False,False,Standard (<0.5 EU/mg),False,False,True,True,True,False,False,True,True,False,"Water, Dilute Acetic Acid",med,low,0.89
mat-0089,Biomedical Grade Xanthan Type-714,Xanthan & Gellan Gums,Red Seaweed (Rhodophyta),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",low,6.03,18.72,1.09,1.6,51.41,104.58,14.82,1299.4,300.9,True,11.98,56,164,False,med,True,True,True,Ultra-Low (<0.05 EU/mg),False,True,False,True,True,True,True,False,False,True,"Water, Dilute Acetic Acid",med,high,0.91
mat-0090,Biomedical Grade Pullulan Type-987,Pullulan & Exopolysaccharides,Red Seaweed (Rhodophyta),"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,14.43,32.88,1.44,4.88,6.91,96.88,18.81,1493.0,442.4,True,3.22,64,166,True,low,True,True,False,Standard (<0.5 EU/mg),False,True,True,False,False,True,True,False,False,False,Ethanol/Water 70:30,high,med,0.99
mat-0091,Injectable Grade Chitosan Type-817,Chitosan & Derivatives,Aureobasidium pullulans culture,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",med,36.27,46.33,0.61,2.96,37.05,182.13,4.86,398.2,353.0,False,15.77,51,275,False,med,True,True,False,Low (<0.1 EU/mg),False,False,True,False,True,False,False,True,True,False,Ethanol/Water 70:30,med,low,0.9
mat-0092,Carboxymethylated Biopolymer Blends Type-418,Biopolymer Blends & Composites,Wood pulp / Cotton linters,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",high,39.33,75.15,3.41,4.48,21.53,135.65,27.43,904.0,330.7,True,4.36,34,256,False,high,True,True,False,Low (<0.1 EU/mg),True,False,False,True,True,True,True,True,True,True,"Water, Dilute Acetic Acid",med,low,0.99
mat-0093,Crosslinked Chondroitin Type-380,Chondroitin & Glycosaminoglycans,Citrus peel / Apple pomace,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",high,25.21,58.8,0.52,0.84,25.49,118.66,7.45,2195.6,268.2,False,6.98,40,100,False,low,True,True,False,Low (<0.1 EU/mg),True,True,True,False,False,True,True,False,True,True,"Water, Dilute Acetic Acid",low,med,0.94
mat-0094,Pharma-Grade Pectin Type-826,Pectin & Pectinates,Xanthomonas campestris culture,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,40.82,84.14,1.66,2.69,21.62,104.51,22.39,1523.5,13.2,False,10.63,83,241,False,high,True,True,False,Standard (<0.5 EU/mg),False,False,False,False,True,True,True,True,False,False,Phosphate Buffered Saline,high,low,0.95
mat-0095,Carboxymethylated Pectin Type-528,Pectin & Pectinates,Corn starch / Potato starch,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,6.41,43.27,2.04,2.96,44.96,86.09,19.41,1994.5,408.9,False,9.72,28,134,False,low,True,True,False,Standard (<0.5 EU/mg),True,False,True,True,False,True,False,False,False,False,Ethanol/Water 70:30,high,med,0.92
mat-0096,Methacrylated Alginate Type-154,Alginate & Salts,Recombinant yeast production,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,28.21,61.14,1.71,2.65,11.59,116.89,19.25,1120.8,393.2,True,3.51,32,221,False,high,True,False,True,Standard (<0.5 EU/mg),True,True,False,False,True,False,True,True,False,False,Phosphate Buffered Saline,low,high,0.96
mat-0097,Injectable Grade Dextran Type-881,Dextran & Dextran Esters,Porcine cartilage,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",low,29.58,63.09,1.47,5.34,26.08,41.36,8.18,1026.8,16.2,False,13.92,74,185,True,high,True,True,True,Ultra-Low (<0.05 EU/mg),False,True,True,False,False,True,True,True,False,False,"DMSO, Water",high,high,0.94
mat-0098,Sulfated Starch Type-803,Starch & Modified Starches,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",med,41.06,62.23,0.74,4.54,55.5,121.97,9.15,1858.8,67.7,True,11.11,28,105,False,high,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,True,True,True,False,False,False,True,Ethanol/Water 70:30,med,high,0.87
mat-0099,Biomedical Grade Chondroitin Type-745,Chondroitin & Glycosaminoglycans,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,31.47,66.28,1.02,3.52,12.54,138.83,5.01,1839.1,61.8,True,14.38,70,185,True,med,True,False,True,Ultra-Low (<0.05 EU/mg),False,True,True,False,True,False,False,True,True,True,"Water, Dilute Acetic Acid",low,high,0.95
mat-0100,High-MW Hyaluronic Acid Type-898,Hyaluronic Acid & Hyaluronates,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",low,33.94,79.66,2.29,4.23,58.75,105.73,3.18,2061.0,394.6,False,7.25,47,279,True,low,True,False,True,Low (<0.1 EU/mg),True,False,False,False,False,True,False,False,True,True,"DMSO, Water",med,med,0.89
mat-0101,Pharma-Grade Agarose Type-971,Agarose & Agars,Red Seaweed (Rhodophyta),"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",high,30.95,71.81,0.48,3.33,8.23,150.18,6.84,1127.7,269.9,False,4.25,55,252,True,high,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,False,False,True,True,False,False,True,True,Ethanol/Water 70:30,high,high,0.95
mat-0102,"High-MW Carrageenan (Kappa, Iota, Lambda) Type-543","Carrageenan (Kappa, Iota, Lambda)",Xanthomonas campestris culture,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",high,24.28,59.15,2.28,3.04,50.45,185.34,22.03,177.4,421.1,False,15.51,28,80,False,med,True,False,True,Low (<0.1 EU/mg),False,False,True,True,False,False,False,True,False,False,Ethanol/Water 70:30,low,med,0.96
mat-0103,High-MW Chitosan Type-513,Chitosan & Derivatives,Corn starch / Potato starch,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",low,26.96,69.13,2.79,6.65,40.06,174.68,20.34,1688.3,210.7,False,7.3,13,141,False,med,True,True,False,Standard (<0.5 EU/mg),False,False,True,True,True,True,False,False,False,False,"Water, Dilute Acetic Acid",low,low,0.92
mat-0104,Pharma-Grade Chondroitin Type-838,Chondroitin & Glycosaminoglycans,Corn starch / Potato starch,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",low,29.43,42.87,3.26,4.95,30.14,149.54,25.51,403.2,192.4,True,14.17,64,312,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,True,True,True,False,False,False,False,True,Ethanol/Water 70:30,med,med,1.0
